"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AT4G38770",-0.879890478345832,8.35335131870523,-4.46336427532936,0.000709609680000936,0.00488133555907621,-0.924401809129234
"AT3G63200",0.879725418817393,4.90233519359086,4.62906138399791,0.000528760907309602,0.00386396769857471,-0.622176467379442
"AT1G24095",0.879707175576689,2.24838233589171,7.8921250476509,3.43266301334801e-06,7.70366539420747e-05,4.59963841861607
"AT3G04060",0.87952060822988,1.99458232700617,3.66478425191069,0.00305753955482459,0.0155568256940269,-2.41341916101302
"AT2G26930",-0.879391992279613,4.73031512265594,-6.99245729915483,1.19491697060177e-05,0.000197546369062276,3.30393111285141
"AT5G46290",-0.879288729300497,6.47747445824743,-14.6916906687719,3.1256606575315e-09,6.18221785353805e-07,11.7536471891611
"AT1G72200",0.879135489247068,3.25858419044557,3.18694996863421,0.00750374821524684,0.0318184896230401,-3.31492665964466
"AT5G45170",-0.877794934619502,4.72164693141384,-8.48490372914905,1.59021432427451e-06,4.29537581632099e-05,5.39776526065279
"AT5G02200",-0.877565396477744,0.896366684996766,-3.11772887001242,0.00855133031592205,0.0353031344477139,-3.44494697481068
"AT3G53230",0.877482240834384,3.42640052188473,4.88509821589428,0.000337947388593347,0.00270497967081555,-0.161182443433836
"AT1G58270",0.877358792848118,5.67879961762314,6.67267832757199,1.90817179858776e-05,0.000283232389977541,2.81750787284637
"AT4G14305",0.877252566630652,2.0907123645142,6.69443585433771,1.8475691028583e-05,0.000276109405344317,2.8510466321872
"AT2G25090",0.877023034816321,2.29820991040852,5.67415919616431,8.99628669280598e-05,0.000946108523334077,1.20758481929328
"AT3G04530",0.87699362318584,1.32520682721977,4.09946961628342,0.00136954371442353,0.00821601110463505,-1.59738471961723
"AT3G46600",-0.876749651233607,5.51281781197009,-3.35233440786074,0.00549343945858481,0.0247619574057819,-3.00332473016809
"AT5G11520",0.876708793392282,5.94567909953164,5.38096112292165,0.000145631302688689,0.00138273931786516,0.708612499046943
"AT5G21222",-0.876075656615438,4.16597265437815,-6.64804602368195,1.97933515541246e-05,0.00029129319210066,2.77945915316569
"AT4G37520",0.875547435718835,5.32762962476859,5.64969546423539,9.36089831464111e-05,0.000977253972542485,1.16640140655567
"AT5G36002",-0.875439323377026,2.54449823080353,-5.0287809892601,0.000263880572404515,0.00221199807017404,0.0940844872460529
"AT1G51805",-0.874746670175867,3.33823616945664,-5.82086811875176,7.1015703638117e-05,0.000788521676547277,1.45282594517597
"AT5G65660",0.874743219350661,6.61672281440836,5.51499734847447,0.000116673724570264,0.00116162345876601,0.93817225953164
"AT5G41610",-0.874701102165557,0.80914055133437,-2.8600094961353,0.0139077241010871,0.0518229570541186,-3.92549830206192
"AT3G08040",-0.87436668281146,2.80413824629551,-3.94850429538061,0.00180661240933982,0.010248580350249,-1.87964766925399
"AT4G07195",-0.874085117195237,0.433999489984648,-3.07299285966518,0.00930509117563522,0.0376666327912257,-3.52880262764678
"AT4G36390",-0.873895657408423,5.3386341346108,-6.77173884999475,1.64824166295576e-05,0.0002518227944152,2.96968226182944
"AT2G17036",-0.873454137562835,1.9376673390435,-5.19272236441442,0.000199668506294256,0.00176942403971911,0.382163157010472
"AT1G71810",-0.873372170187666,3.29007961935386,-5.74958084999741,7.96338950684073e-05,0.000862341582051787,1.33403322087119
"AT2G20960",-0.873249242131418,4.67238216230887,-7.90319656559507,3.38243993848278e-06,7.62744852336573e-05,4.61493777505885
"AT1G13750",0.873018861973232,2.06808175167797,6.82912805138199,1.51507838773773e-05,0.000236540982903438,3.05722783524289
"AT3G54030",0.872921731227607,3.83080860669266,8.25163090853617,2.14246682411341e-06,5.3412007012996e-05,5.08873013904846
"AT1G06573",-0.872904745359697,5.72753396207391,-4.79466802835597,0.000395445413361624,0.00307087494250289,-0.323129631824633
"AT4G34480",-0.872876648015135,3.95191399888843,-11.0831872800274,8.2468965304183e-08,5.08011920794041e-06,8.44764742433892
"AT1G29450",-0.872790336351713,1.67396836878673,-2.42201024188424,0.0315442283305007,0.0993373919792181,-4.71973600291077
"AT3G18050",-0.872110131564373,5.36661903554581,-4.39688530973956,0.000799264096721818,0.00535627776050485,-1.04644885355239
"AT2G41430",-0.872108298633664,9.1822395966502,-7.2425015972862,8.36371719830644e-06,0.00015121471738546,3.67466265825124
"AT1G64355",-0.872071269868095,4.19401991896855,-5.72093598819146,8.34013702140072e-05,0.000891959996168241,1.28610120956957
"AT3G48090",0.871992274256697,3.67347323195691,9.77302666712908,3.39422780941251e-07,1.39569247331296e-05,6.99436631140379
"AT1G33265",0.87185024668479,3.8163218065334,8.60045738934262,1.37493540265918e-06,3.86819090036128e-05,5.54848511948675
"AT3G12860",0.871450261642671,3.02988566758025,4.77640757258411,0.000408246722076538,0.00314499404644275,-0.355949113191768
"AT3G23880",0.87111352631689,3.21457773723911,4.42343401872742,0.000762127415704357,0.0051700267437647,-0.997656565921663
