"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"AT5G63970";-0.0850866910868415;3.07868691451639;-0.671147169733763;0.514393070602541;0.977263493061754;-6.82456941705927
"AT4G10620";0.0850820861901482;2.84243932246543;0.769835526370028;0.455764434479564;0.925710713100373;-6.75139354476982
"AT5G06680";-0.0850755414635223;2.20106325044454;-0.794020101228894;0.44206395638771;0.914112978969498;-6.7320673341142
"AT5G01135";0.0850717380658375;0.0525709165504734;0.773146966908384;0.453872767436889;0.924384627086122;-6.74877935072082
"AT3G48360";-0.0850462728672374;7.13716149108389;-0.405512312409491;0.691986982053279;1;-6.97422965235697
"AT2G02060";0.0850271544347003;1.73336367289103;0.635146351320077;0.536838175988135;0.994583446124503;-6.84894738053309
"AT5G50660";-0.0850157537064034;2.44519569361579;-0.428880388876447;0.675341787945422;1;-6.96391833424383
"AT5G66020";0.0849907465972129;0.0141651244328688;1.76275741146803;0.102464910388584;0.456449080332076;-5.57553884204888
"AT5G40950";-0.0849854331338875;8.37417811186874;-0.645434802739864;0.530367578048168;0.989575421381798;-6.8421086302796
"AT5G18580";0.0849832531986729;5.24820435412345;1.8366156388685;0.0902615387295615;0.445983009948486;-5.46263350823318
"AT4G05915";0.0849786835315517;0.0412852508418581;0.816311059428412;0.429673377775529;0.901548981892834;-6.71377699427189
"AT5G40760";0.0849595505780911;4.40634138609819;0.640905496063417;0.533210648983649;0.992157930836389;-6.84513193648446
"AT5G47490";0.0849435619515595;2.80061632488658;0.993555494921415;0.339368190499611;0.813141341215333;-6.5525280486039
"AT4G19680";0.0849298575409296;2.57061177655651;0.2297797657522;0.821996898507218;1;-7.03358071289716
"AT3G05890";-0.0849283324383157;3.81279333897618;-0.113052003134173;0.91179284786168;1;-7.05498527331381
"AT3G55830";0.084911011819548;4.45264128418855;0.858644946371178;0.406773354922819;0.879293538888729;-6.67779470175639
"AT1G22940";0.084894630057895;3.37958762086726;1.10809014403471;0.288782496677362;0.749217911035939;-6.43405999666019
"AT2G33230";0.0848857085468289;0.241099981682388;0.733067663658411;0.477101209727107;0.945591212059043;-6.77973186221801
"AT2G36950";0.0848844069848962;5.32738389187938;0.492464608773422;0.630965699133389;1;-6.93303376783918
"AT2G25737";0.0848734151329835;2.27335821245923;0.870300828468587;0.400614315764402;0.873536657764405;-6.66760386795316
"AT1G31970";-0.0848507328554833;5.50120544726117;-1.14728783486943;0.272844230797745;0.730097361840452;-6.39107755838782
"AT4G25610";0.0848451603446558;2.55882814094586;0.863106341293695;0.404408455808468;0.877126623699262;-6.67390844820958
"AT5G27680";0.084844987616465;1.58444869552928;0.641266043103433;0.532984014523615;0.991920652355393;-6.84489200133717
"AT4G21340";-0.0848147086264357;1.52823099368074;-0.551812663629811;0.590849712052851;1;-6.90051653472751
"AT3G16370";0.084782837642746;7.20873382084909;0.493081379774433;0.630542124453497;1;-6.93271406379147
"AT2G34640";-0.0847677431607483;5.32765625267463;-0.603766915111307;0.55684588512894;1;-6.86916792214472
"AT2G20580";0.0847578124922022;5.49422286415421;1.34890293973811;0.201404994472554;0.632082245309165;-6.15157224956538
"AT4G38000";0.0847526880856828;0.15179553418143;1.93039486289777;0.0766653196722809;0.405861406127056;-5.3155265188238
"AT5G39980";0.0847512449637953;2.24187366416603;0.520956888168089;0.611542588847444;1;-6.91786404459995
"AT5G16350";0.0847497432165767;1.71569087360553;0.418210999512165;0.682920183140884;1;-6.96869592764121
"AT4G33930";0.0847401424016627;0.60633287968859;0.783483041714615;0.448000361116104;0.919365253259684;-6.740554171406
"AT1G54260";0.0847372680047798;2.90956112101092;0.541373359446629;0.597810086961491;1;-6.90649221203429
"AT4G04470";0.0847325487278399;3.64631712293609;1.4833592003892;0.162860938256895;0.568006499446425;-5.9759393473802
"AT3G53020";0.0847276196221625;8.6638110368088;0.687561899277416;0.504343619036639;0.968485473586966;-6.81303947310015
"AT5G58760";-0.0847271474051845;2.37170878753033;-1.24285823261389;0.236831065178512;0.682453428383894;-6.28129329415847
"AT4G09980";-0.0846877991120736;3.29056822327725;-0.985646623860239;0.343085138652015;0.816505824685533;-6.56030587106188
"ATMG00640";0.0846849076452487;0.878617779891256;0.434004451717302;0.671715248004808;1;-6.96158233094164
"AT1G56500";-0.0846706200904839;4.8457020346638;-0.667137657522089;0.516865472590722;0.97969075187091;-6.82734641969025
"AT2G16370";0.084668791167315;3.5653422592083;0.459659479885777;0.653688439522248;1;-6.9494824918463
"AT2G33820";0.0846599071804479;2.9408821649064;0.890504129717681;0.390088761599407;0.86311640336905;-6.64965266559727
"AT1G55947";-0.0846585034811373;0.0269699655712841;-3.81668315028282;0.00230498523654521;0.0527968491351746;-1.90875127082669
"AT4G39170";0.0846452504989283;4.43260547557219;1.7877860308933;0.0981730469391781;0.456449080332076;-5.5375819477838
"AT1G60690";0.0846445322412204;3.06829703520224;0.63607010608737;0.53625538979478;0.99412078443521;-6.84833756273818
"AT1G48100";-0.0846421977572375;1.08868794212338;-0.435369777870582;0.670750385829264;1;-6.96095535307818
"AT1G71010";-0.08458958856622;4.15659044953234;-1.13514993828441;0.27770591563891;0.736063798923412;-6.40451710479897
"AT3G50120";0.08457725104901;0.569802709268819;0.541019114382988;0.598047012269373;1;-6.90669308088953
"AT1G70280";0.0845710484891367;4.10061359897661;0.7753025889986;0.452644042817252;0.923598576425125;-6.74707213728422
"AT4G21926";-0.0845705781724638;0.289327533718345;-0.3797054295985;0.710565437751684;1;-6.9849630258251
"AT4G02030";0.0845603829900989;3.71202027926474;1.42266890145042;0.179415676510291;0.597189576946463;-6.05670077062616
"AT2G27680";-0.0845537829507048;6.78117420058899;-0.625937086397229;0.542667721228088;0.999699490424458;-6.85498145298014
"AT2G31725";0.0845414890335725;3.67762299281032;0.706281574351421;0.49302632893887;0.958474757327703;-6.79957592029212
"AT5G48730";0.0845408736625362;2.72905013118691;0.631480586926284;0.53915439008403;0.996849650277562;-6.85135915247492
"AT3G14160";-0.0845332860470611;2.29057994114694;-0.856267356795291;0.408037451150478;0.880808259935807;-6.67985848476256
"AT5G14540";-0.0845321700080603;4.9622508734675;-0.542223165087309;0.597241917595511;1;-6.90600983253161
"AT5G17390";-0.0845254840098759;1.75237727802559;-0.457015620454085;0.655535965411105;1;-6.95076049509439
"AT3G49910";0.0845025007773685;8.50579720092194;0.593448808183416;0.563513128591723;1;-6.87560595869951
"AT4G06634";0.0844836409285135;3.53948991233515;0.732563507805462;0.477397998614461;0.94594925709801;-6.78011161970027
"AT5G09965";0.0844423462175142;0.0407870475500785;1.10466292877296;0.290208965290446;0.750979741281622;-6.43776013996912
"AT5G54660";0.0844156613314073;3.5790023724435;0.599390439482785;0.559668546673102;1;-6.87191143388585
"AT3G08680";0.0843973494365979;4.40908241080116;0.878982815290353;0.396067829049407;0.869164044862063;-6.65993419769544
"AT1G05913";-0.0843790982826608;0.0837601948624285;-0.669968290572811;0.515119289628833;0.977794509821558;-6.82538751900095
"AT3G03105";0.0843743412450627;1.17078118153679;0.337262790415205;0.741539841716584;1;-7.00111382743248
"AT2G20710";0.0843712213694365;1.979662900795;0.684671478681161;0.506104718663292;0.9698789603614;-6.81508848822418
"AT5G04205";-0.0843398439315841;0.700588369056235;-0.454413279663024;0.657356796008127;1;-6.95201146837364
"AT1G59710";-0.0843352665207338;4.1261251353718;-0.732309764847567;0.477547416194171;0.945961648018294;-6.78030266202999
"AT1G08493";0.0843293274388381;0.121746445675134;0.518768661511518;0.613023717447452;1;-6.91905806920517
"AT2G31870";-0.0843290010784037;1.6276580526217;-0.51501535953276;0.615568326860903;1;-6.92109488381135
"AT5G05010";0.0843263412698398;6.47031575850364;0.968699276042687;0.351148106926089;0.823929521525354;-6.57679328885249
"AT2G20440";0.0843001961299574;2.19156074100476;0.763421871151329;0.459442404294887;0.930418334682909;-6.75642775535551
"AT1G11860";0.0842913781813674;8.99150486367743;0.444681381113384;0.66418631606731;1;-6.95662843162913
"AT1G23190";0.0842912100877395;5.67507372033793;0.731222226856458;0.478188143128113;0.946602634952691;-6.78112077881845
"AT2G40316";0.0842752398249398;3.5028511642076;0.947499392660728;0.36142306912886;0.833944865041136;-6.59707150283486
"AT1G29950";-0.0842581928279977;3.75927590060243;-0.751876177628343;0.466110316456904;0.935747341139779;-6.76539353209779
"AT4G16820";-0.0842575510397075;0.12844588323057;-1.32127951302614;0.210189464860115;0.644815927662084;-6.18613645382809
"AT5G43603";0.0842412034770265;0.0196063419633708;1.63879089742043;0.126279274229217;0.500135996473811;-5.75868517585248
"AT5G03010";-0.0842361855024272;0.375325474522409;-0.533025257732672;0.6034061501532;1;-6.91119250268542
"AT1G08927";-0.084233598300874;0.0256448806775349;-1.35890975167948;0.198297862826553;0.62796235823536;-6.13891987229171
"AT5G52810";0.0842072384009311;3.17079966699159;0.677449977119538;0.51052055495099;0.973568065325309;-6.8201728143063
"AT2G32600";0.084204623507345;4.57240214029865;1.29769043694875;0.217935405184801;0.655983971253445;-6.2152262118951
"AT1G02560";-0.0841975752319124;7.4614195371083;-0.736024573066531;0.475362809513819;0.944080381448006;-6.7774997385286
"AT5G26900";-0.0841960242029406;0.0595400352884747;-1.34506000528659;0.202608788938803;0.634454398400355;-6.15641271312694
"AT1G26330";0.0841856333403537;1.02024029509342;0.784540969304477;0.447402050778338;0.918958494413836;-6.73970671874143
"AT1G06420";0.0841821991600229;1.57711819487621;0.522623477986251;0.610415733261863;1;-6.91695142915644
"AT3G24065";-0.0841719230123115;0.137219774470001;-0.862554789927864;0.404700320773005;0.877411888004495;-6.674389863462
"AT1G16520";0.0841605835641372;4.09649553750042;0.934198828816755;0.367976700631393;0.840413119910304;-6.60959576181802
"AT1G14620";0.0841602402160131;4.59787825226168;0.805587512694879;0.435605628543287;0.907541273541526;-6.72263285223199
"AT1G74400";0.084140174575994;0.97152733548215;0.375532264622251;0.713588356423436;1;-6.98663398740993
"AT5G62650";-0.0841371569159413;3.99599501952741;-0.757968689770478;0.462584239217159;0.933212185942671;-6.76067792105471
"AT2G19560";-0.0841217172679904;3.1885922730455;-0.612206852180333;0.551424547244748;1;-6.86382402477476
"AT1G66970";0.0841201370733264;4.87114490265003;0.675848767726343;0.511502730025753;0.974613724248667;-6.82129337489369
"AT3G13898";0.0841105110907416;0.310095655849721;0.413962685862076;0.685947824247432;1;-6.97056569608095
"AT1G60110";0.0841101391900672;0.30942175216324;0.64953106930213;0.527803798626494;0.987483146415562;-6.83935724308923
"AT1G49600";0.0841032256826697;5.85374064428257;0.868997838440633;0.401299682960397;0.874003385290704;-6.66874912184359
"AT1G60940";-0.0841015444041302;5.35254963992902;-0.833634339943901;0.420202216589282;0.89263632966654;-6.69924915020263
"AT2G41420";-0.0840730243728762;6.11140364800426;-0.752426370544331;0.465791201147427;0.935543066450938;-6.76496910786203
"AT1G42990";-0.0840510506205678;5.38258110365052;-0.433537273155104;0.672045538207875;1;-6.96179642759825
"AT5G03140";0.0840376901100193;2.3237742749271;0.870310402531378;0.400609282775546;0.873536657764405;-6.66759544728159
"AT4G14910";0.0840322739042465;4.01271499792064;0.905463275609422;0.382418094035415;0.855716846007278;-6.63612780816681
"AT4G11270";0.0840244232567477;3.2154762309926;1.01510436506399;0.329388488215355;0.800710455813859;-6.5310682932026
"AT5G24830";-0.0840226590083022;2.36591878765822;-0.850868725952015;0.410917506376533;0.88348205663419;-6.68452569954326
"AT2G16860";0.0840118706065391;5.02394330715996;0.816978720853244;0.429305779930217;0.901297824186252;-6.71322213941159
"AT4G09430";-0.0839973366044012;0.0527721486597589;-1.36681633645109;0.195870800637362;0.623759173134697;-6.12887409752761
"AT5G66250";-0.0839955923655205;3.90158018760047;-0.728649359260312;0.479706059033352;0.948209030413734;-6.78305181716401
"AT5G24879";-0.0839914412880602;0.25723633753905;-0.309352311963524;0.762172645637663;1;-7.01071112575841
"AT3G54450";0.0839768073970048;0.0139961345661675;1.76273361985889;0.102469068725442;0.456449080332076;-5.57557477167289
"AT1G69220";-0.083949019520527;4.25757972959492;-0.708275728591954;0.491829798266964;0.957783168737572;-6.7981220102453
"AT5G03800";0.0839349356109651;1.86471303390406;0.628577286206058;0.540992829995535;0.998475599384589;-6.85325999830708
"AT2G46890";0.0839220018415054;3.291867467419;0.551921047836296;0.59077766743802;1;-6.90045392326241
"AT4G27370";-0.0839101641974538;2.12536077532363;-0.701818198000299;0.495710785425576;0.96088323596968;-6.80281639864699
"AT1G80350";-0.0838985087129771;4.14054785197432;-0.847124554450331;0.412922894194042;0.885879337759605;-6.68774718730369
"AT4G33480";0.0838615940235341;4.37719615698532;0.685874233225857;0.505371452671392;0.969531913406689;-6.81423682883331
"AT1G01880";0.0838553171215131;0.91838040443149;0.827806364838815;0.423373067257571;0.895698541748522;-6.7041671540314
"AT4G31405";0.0838494409931874;1.04038199728955;0.221607802034184;0.828214508279345;1;-7.03555082216222
"AT5G11110";0.0838239480735394;2.47486045642671;0.754786089527256;0.464424097847799;0.934609551313851;-6.76314558578174
"AT3G54410";-0.0838044232402697;0.0681663987223446;-2.21459397791954;0.0461383689104242;0.30985090334137;-4.84742731575221
"AT5G11020";-0.0837964697377451;2.07037559264943;-0.718227769597419;0.485884638313048;0.952932938876548;-6.79080968090412
"AT1G71900";0.083787407159098;3.3693992240158;0.506072068825832;0.621652512908456;1;-6.92589103057776
"AT1G62620";-0.0837591633470891;0.492220498993202;-0.464344518417376;0.650420400948193;1;-6.94720031935996
"AT1G55660";0.0837561937602957;0.0284073041684586;34.9044634487045;8.59308688334922e-14;9.40456072136683e-10;20.2315338558869
"AT3G46100";0.0837498967789525;4.70801375373521;0.935407225074364;0.367377867184622;0.83964783096413;-6.60846423375803
"AT5G60320";0.0837063531365475;0.111094970066578;1.18006048876796;0.26004474487052;0.712751407323964;-6.35421685356867
"AT4G36780";0.0836448942452686;5.1420667793739;0.744779808766244;0.470238472480213;0.93964699451907;-6.77084233081232
"AT3G05230";-0.0836367011710295;2.92835712330275;-1.01470628297599;0.32957089208627;0.800710455813859;-6.5314682666659
"AT1G75600";0.0836169416206987;0.0994553998392156;0.482261317683668;0.637992624249239;1;-6.93826678449902
"AT4G00231";0.083606757033857;3.29348946323341;0.73824026952177;0.474062740696058;0.943245039135246;-6.77582175105934
"AT2G32630";0.0835546227557352;0.889978412781361;0.851833955538596;0.410401582555564;0.883139076385114;-6.68369316693204
"AT5G01320";-0.0835434770100135;0.311726979601013;-1.24174924670091;0.237226289260501;0.683052771664478;-6.28260676353061
"AT5G62890";0.0835394483769036;5.27694933356066;1.64221323952901;0.125561513207706;0.498315141200123;-5.75374183138476
"AT3G52050";-0.0835387114916424;3.318813276646;-0.871272716826316;0.400103621682066;0.873154018656516;-6.66674864549616
"AT5G52240";0.0835150745843913;6.65239462852561;0.78696798068384;0.446031387011257;0.917426646510606;-6.73775865223313
"AT3G55700";0.0835148976962962;0.174561062181895;0.641075162723776;0.533103992242066;0.99208770488487;-6.84501904324005
"AT1G04753";-0.0835104761314674;0.0139184126885779;-1.76272238588569;0.102471032270287;0.456449080332076;-5.57559173689947
"AT5G40350";-0.083501828254512;0.013916971375752;-1.76272217578015;0.102471068994181;0.456449080332076;-5.57559205419426
"AT1G15350";0.0834680265522296;4.67893521144668;0.511373153574506;0.618042596726833;1;-6.92305786254255
"AT1G69010";0.0834526096030412;3.64037386386727;1.11135218362976;0.287429716048665;0.748269891137474;-6.4305294660309
"AT3G51270";-0.0834518316483912;4.98956278526556;-1.22862378368272;0.241943839738838;0.690160042584299;-6.29808296776874
"AT5G53480";0.083434517823699;4.89453288609326;1.21404116551448;0.247271769219347;0.69742066822256;-6.31512629322463
"AT4G08155";-0.0834142454211438;0.251588439151556;-0.322171564571708;0.752671278404936;1;-7.00640425544874
"AT1G12930";0.0834106857818644;2.92802905182494;0.882293566071545;0.39434334912823;0.867569123977508;-6.65699178734182
"AT3G02780";0.0834084130128687;6.06366087288629;0.972271413924331;0.34943746069314;0.822472801656461;-6.57333847719714
"AT3G48710";-0.0833922200737374;3.80576279113277;-1.65672552640625;0.122557422273225;0.491382079069094;-5.73270663759497
"AT1G74260";-0.0833635156496468;4.52183699953166;-0.817948790207511;0.428772050046547;0.900580394010893;-6.71241524541134
"AT1G64090";0.0833618611816522;5.5647663947751;1.10958995979024;0.288159919316029;0.749085326335837;-6.43243778940159
"AT5G37720";0.0833556076179303;4.63028173073996;0.784723061568242;0.447299120144276;0.918919740500299;-6.73956074937232
"AT1G02410";0.083331077032061;3.64735215424962;1.13379455668208;0.278252888983772;0.73646731995197;-6.40601064846304
"AT1G48490";-0.0833086892825392;3.23218969582764;-1.08806210675116;0.297193979448211;0.7598917473112;-6.45554961582079
"AT4G17140";0.0832836623636721;2.64562620384806;0.866980676322582;0.402362261501072;0.874927344890318;-6.67051909751727
"AT1G56650";0.0832673850862006;0.69076798439541;0.308293661073619;0.762959125805384;1;-7.01105910575689
"AT3G07045";0.083247332045518;0.0420296149622454;1.51757053993642;0.154112124399941;0.552001770029087;-5.92937761237498
"AT2G18550";0.0832246582561436;0.310762367190002;0.807812452690562;0.434370443944559;0.906496986476249;-6.72080408106974
"AT3G24463";0.0832104148548298;1.29371627503732;0.550827436636613;0.591504815599825;1;-6.90108514452236
"AT1G18030";-0.083189304386325;3.34000956187785;-0.692431263815771;0.501385004443326;0.966191680413647;-6.80956951380715
"AT4G11350";-0.083187238392586;0.992085682068458;-1.09445370291217;0.29448980029534;0.756630692002262;-6.44872660372761
"AT4G03210";0.0831855141692328;6.11770824679353;0.373031242890597;0.715402453763744;1;-6.98762676208358
"AT3G46200";0.0831752705248829;2.08057195388435;1.55463803813003;0.145088958216208;0.534580552458223;-5.87811128246431
"AT5G38530";0.0831543684749381;4.68091605864148;0.751549029074134;0.466300129341936;0.935747341139779;-6.76564576341874
"AT5G01975";0.0831513403310482;0.0138585567218414;1.76271360527675;0.102472567024025;0.456449080332076;-5.57560499708027
"AT2G42090";-0.0831439920728364;0.0138573320121394;-1.76271342442981;0.102472598634293;0.456449080332076;-5.57560527018882
"AT4G29760";0.0831145972449882;0.0714640750534559;0.799042671227032;0.439252209531914;0.911253039118816;-6.72798599292423
"AT5G58050";0.0830910461789414;0.0138485076964902;8.19188222969339;2.31469980610973e-06;0.000767662007414148;5.15198751035626
"AT1G74150";0.0830909261974506;0.735853642037735;0.85194673051954;0.410341331562671;0.883110706554614;-6.68359584118166
"AT4G13070";-0.0830699123627534;2.0194167665687;-0.620769028331182;0.545954629151853;1;-6.8583314229666
"AT2G45135";-0.0830652013468101;0.157832693595582;-0.538761998920349;0.599557735515324;1;-6.90796999588208
"AT1G29820";-0.0830144227862752;3.38910745822379;-1.07622168544577;0.302252680326397;0.766913620800355;-6.4681020114808
"AT5G05235";-0.0830057186068521;0.0251183379009825;-1.36626799480822;0.196038330812004;0.623815324244091;-6.12957218456317
"AT5G26805";0.0829908053338239;0.0138318008889707;1.76270964343962;0.102473259516244;0.456449080332076;-5.57561098010076
"AT2G03821";0.08298153342078;0.149697448663525;1.1763990022562;0.261451198890696;0.714581460140118;-6.35837629629186
"AT1G18773";-0.0829477972278696;2.07564622221106;-0.466512294084678;0.648910822253517;1;-6.94613679121841
"AT1G16710";-0.0829414807039535;2.74285459893021;-1.14508100760171;0.273723252099428;0.731441421463419;-6.39352963756846
"AT1G74800";0.0829376673447659;2.86395529820316;1.12396585907399;0.28224399667381;0.741852504786523;-6.41679786355713
"AT4G26480";0.0829084363249244;4.64523614026392;0.729991864086454;0.478913652362026;0.947514862991058;-6.78204499340796
"AT4G09510";0.0828920128736339;2.82826289265295;0.77689968706576;0.451735045654866;0.92310764456657;-6.74580448406034
"AT5G58010";0.0828798985551638;2.63135370317075;0.264585443267469;0.795660683947158;1;-7.02439851371895
"AT1G12300";0.0828621517820625;1.25233790015763;0.758706916579742;0.462158124731481;0.932804468729384;-6.76010417686884
"AT2G20850";0.0828606987709719;3.20725167970435;0.917294071314303;0.376425627892865;0.849253256414928;-6.62529175541219
"AT5G09510";0.0828433195782834;6.73776576044533;0.728539665206576;0.479770840912094;0.948209030413734;-6.78313400807753
"AT1G80745";-0.0828043185609964;0.0366714058383413;-0.911091999766904;0.379558904890575;0.852840114898262;-6.63098768198018
"AT1G08220";0.0827877576003324;2.77466935831291;0.563957972563409;0.582804948458418;1;-6.89342767041638
"AT1G71460";-0.0827650152580244;2.13616403427585;-0.625096649312091;0.543201487252997;1;-6.85552800531341
"AT1G55630";0.0827622740625549;1.79249445687476;0.844444531557322;0.414362317698708;0.887571403831272;-6.6900453146183
"AT4G08350";-0.0827541786459642;4.5317789991013;-1.21572613392174;0.246651464102253;0.69668853414223;-6.31316516198431
"AT1G64580";-0.0827289357564078;2.05146342720916;-0.466594566464036;0.648853561931437;1;-6.9460963335346
"AT1G32750";-0.0827284543008804;3.49922073353426;-1.11890705812633;0.284315145572173;0.744114720970199;-6.42232020335328
"AT2G35765";-0.0827240203615478;0.0137873367269246;-1.76270300843651;0.102474419262336;0.456449080332076;-5.57562100002007
"AT2G02470";-0.0827025021936447;4.17711965660256;-1.16992685442323;0.263951730632035;0.716936397405825;-6.36570338650817
"AT1G02140";0.0826947524815926;6.59345052710158;1.31901321565475;0.210923804697259;0.645920599581834;-6.18894838720498
"AT2G07754";0.0826833808494304;0.151239872315128;1.06032145582383;0.309146790984474;0.775475301407708;-6.4847790731191
"AT5G66060";0.0826743134249313;4.34734403558747;0.750221947888754;0.467070601728719;0.936532173626845;-6.76666791469436
"AT3G16750";0.0826663829766927;2.56345388538968;0.865188785198174;0.403307763601388;0.875606943220549;-6.67208835309775
"AT2G16740";0.0826363087460402;4.13947482437023;0.75279266064717;0.46557882628828;0.935439051903738;-6.76468639101864
"AT4G34140";0.0826313169137327;3.0187994329656;0.958552198996279;0.356039898705797;0.828010907650335;-6.58654744901259
"AT4G29930";0.0826308673543512;1.39170015923018;0.460443780216172;0.653140829343881;1;-6.94910200227318
"AT5G42660";0.0826294138403916;3.15370363758886;0.593772102404379;0.563303570561323;1;-6.87540582739408
"AT5G18950";-0.0826030406677498;2.2318922023799;-0.430145903712136;0.674445330704251;1;-6.96334390358258
"AT4G36760";0.0825569198715561;4.71706285233886;0.742005110804596;0.471858749237839;0.941211338447869;-6.7729599829314
"AT4G18600";-0.082529142352366;2.19705434218003;-0.811400974032877;0.432383059671772;0.904841309376158;-6.71784496768769
"AT2G41430";-0.0825278433769192;9.1822395966502;-0.685359878371017;0.505684954963144;0.969753760078552;-6.81460120828729
"AT3G60210";-0.0825177913725259;5.67337664451941;-0.8575283833707;0.407366672069751;0.87985406207962;-6.67876452753946
"AT3G26480";-0.0824829827114504;0.722230591869107;-0.928294097388303;0.370912673176221;0.843422383710428;-6.61510661118794
"AT4G15380";-0.0824810838678862;1.2974536377659;-0.333879935088542;0.744029892002204;1;-7.00232041593005
"AT3G13170";-0.0824760524945415;0.535017115944559;-0.334852618078001;0.74331361023706;1;-7.0019747051885
"AT2G33800";-0.0824579474219931;8.17491664937116;-0.563292008121083;0.583244575702313;1;-6.8938201751665
"AT5G26880";0.0824235750140039;5.98006000035151;0.664360430779989;0.518582055969328;0.981134300083032;-6.8292608604143
"AT5G03370";-0.0824188075091024;3.0804523930307;-0.589199653018156;0.566271335594248;1;-6.87822677331202
"AT1G21150";-0.0824150023817278;1.13081413106057;-0.479929301618451;0.639603847038493;1;-6.93944800852676
"AT5G02830";0.0823990223782154;3.6274394767344;0.48883484276971;0.633461241927389;1;-6.93490746494503
"AT4G11700";-0.0823805708080725;0.483664912109159;-0.424312376914998;0.678581948942375;1;-6.96597813240234
"AT4G12080";-0.0823641224831735;3.79629540246846;-0.403916464431091;0.693129966147416;1;-6.97491332996464
"AT1G19860";0.0823482648117619;2.79580097022944;1.55251744688275;0.145592647455817;0.535587774153438;-5.88106671863287
"AT1G59920";-0.082345920371855;0.0613556695299289;-1.26758974835745;0.228152482689977;0.669789919899859;-6.25176590072189
"AT3G10930";-0.0823364221942295;3.91977678770688;-0.103788714649021;0.918991163752123;1;-7.05606147614964
"AT1G32760";-0.082335836522776;2.21585266649012;-0.533205471132223;0.603285066586394;1;-6.91109177227012
"AT2G08900";0.0823022356005651;0.0431195602280935;0.756057749443823;0.463688403548362;0.934119606927437;-6.76216072527832
"AT2G28320";-0.0823019235757272;3.52632433234513;-1.16904765355133;0.26429283802329;0.717415710039785;-6.36669623165957
"AT2G34450";0.0823012133086118;2.11329121179427;0.457092696274443;0.655482071280299;1;-6.95072333860648
"AT1G07740";0.0822839328236027;1.84463132556003;0.397480994481241;0.697747151661751;1;-6.97764369892582
"AT4G08535";0.0822743408491857;0.0336965476500618;1.21416111047709;0.247227572072794;0.6973559169988;-6.31498676023697
"AT2G26135";0.0822475676993271;0.0137079279498878;1.76269099812541;0.102476518599595;0.456449080332076;-5.57563913745971
"AT5G41960";-0.0822334314619937;3.47565012770758;-1.03151614045202;0.321932441311412;0.791286708008504;-6.51446333503372
"AT1G14960";-0.0822280550107317;4.70148620973002;-0.323650263615126;0.751577967916385;1;-7.00589639544395
"AT3G49850";0.0822271183601413;3.32927847507206;1.06922785566998;0.305270829699464;0.770513573899013;-6.47546293304872
"AT2G25660";-0.0822170634595669;3.02345663731414;-0.798574308116449;0.439513920689937;0.911595164260612;-6.72836756626397
"AT5G54650";-0.082197037412334;2.60638059491414;-1.2083792887238;0.249365129567433;0.700376843377889;-6.3217004544652
"AT5G41220";0.0821855712871966;2.87922437047412;1.85988611057103;0.0866976214105063;0.435317786170845;-5.42651027745702
"AT4G14340";0.0821704568982433;3.52178627294941;2.4192409133473;0.0317061051652018;0.254338272877857;-4.49336374392299
"AT4G17750";-0.0821478931056205;2.201891947425;-1.00556746948094;0.333778588536286;0.806279605459968;-6.54061395173934
"AT1G55970";-0.0821289286897928;1.74684765598396;-0.895702373862373;0.387411383073433;0.860214130335262;-6.64497524853634
"AT5G38780";0.082126408485404;0.585234072198734;0.753692925159593;0.465057110383573;0.935041035224976;-6.76399099879221
"AT5G24100";0.0821122067660209;1.87638479096279;0.519226699150227;0.612713541546933;1;-6.91880853516332
"AT2G16430";-0.0821026596658037;4.40482055349433;-0.684479883012622;0.506221584115063;0.969989686095703;-6.81522402742799
"AT1G54475";0.0820990155052717;0.119055296442452;0.753583406559341;0.46512055841677;0.935054083669961;-6.7640756348553
"AT2G30575";-0.0820898516682407;2.80550851717931;-0.842053782831775;0.415649186270609;0.888707833023383;-6.69208991357537
"AT1G26720";-0.0820612202602253;0.181505730756312;-0.889523748667764;0.390595125524234;0.86365477515908;-6.65053213709619
"AT1G66340";-0.0820228231288134;3.62459820463405;-1.13612062356217;0.277314695019133;0.735644613522113;-6.40344658274295
"AT3G08550";0.0820216783225303;3.89246987696676;0.657907323392035;0.522583435065411;0.98422428288319;-6.8336804916522
"AT3G14680";-0.0820201666696132;3.45607347378814;-0.379107497588808;0.710998249582317;1;-6.98520354897882
"AT2G32000";-0.0820194481032712;3.14629945148097;-0.919684320654276;0.37522287918258;0.848183258361025;-6.62308757165853
"AT1G07753";-0.082015477010773;0.358339958382994;-0.724666127181927;0.482061868595879;0.950431593803428;-6.78602906700898
"AT1G04390";0.0820083104362088;1.87153158353296;0.968104982736626;0.351433283494114;0.824245231585273;-6.57736700349824
"AT3G59670";-0.0820036217891658;3.21137245370824;-0.648461601407565;0.528472473615147;0.988149908772057;-6.84007715367365
"AT5G64420";0.0819950114272618;3.91655684873138;0.687596538535162;0.504322535793383;0.968485473586966;-6.8130148688882
"AT5G05515";-0.0819886103966234;0.0575485976986847;-0.937844663862738;0.366172046619406;0.838350666762535;-6.60617798429444
"AT2G35343";-0.081986946492276;0.212612553955327;-0.217045610062839;0.831690938526365;1;-7.03661989913125
